dataset,model,attack,bacc_test,n_test,n_classes,neighborhood_size_mean,neighborhood_size_q0,neighborhood_size_q25,neighborhood_size_q50,neighborhood_size_q75,neighborhood_size_q1,neighborhood_size_minmax,uncertainty_mean,uncertainty_q0,uncertainty_q25,uncertainty_q50,uncertainty_q75,uncertainty_q1,uncertainty_minmax,target_approx_consistency_in_neighborhood_mean,target_approx_consistency_in_neighborhood_q0,target_approx_consistency_in_neighborhood_q25,target_approx_consistency_in_neighborhood_q50,target_approx_consistency_in_neighborhood_q75,target_approx_consistency_in_neighborhood_q1,target_approx_consistency_in_neighborhood_minmax,pred_targets_consistency_in_neighborhood_mean,pred_targets_consistency_in_neighborhood_q0,pred_targets_consistency_in_neighborhood_q25,pred_targets_consistency_in_neighborhood_q50,pred_targets_consistency_in_neighborhood_q75,pred_targets_consistency_in_neighborhood_q1,pred_targets_consistency_in_neighborhood_minmax,target_targets_consistency_in_neighborhood_mean,target_targets_consistency_in_neighborhood_q0,target_targets_consistency_in_neighborhood_q25,target_targets_consistency_in_neighborhood_q50,target_targets_consistency_in_neighborhood_q75,target_targets_consistency_in_neighborhood_q1,target_targets_consistency_in_neighborhood_minmax,targets_and_approxs_consistency_in_neighborhood_mean,targets_and_approxs_consistency_in_neighborhood_q0,targets_and_approxs_consistency_in_neighborhood_q25,targets_and_approxs_consistency_in_neighborhood_q50,targets_and_approxs_consistency_in_neighborhood_q75,targets_and_approxs_consistency_in_neighborhood_q1,targets_and_approxs_consistency_in_neighborhood_minmax,target_diversity_in_neighborhood_mean,target_diversity_in_neighborhood_q0,target_diversity_in_neighborhood_q25,target_diversity_in_neighborhood_q50,target_diversity_in_neighborhood_q75,target_diversity_in_neighborhood_q1,target_diversity_in_neighborhood_minmax,approx_diversity_in_neighborhood_mean,approx_diversity_in_neighborhood_q0,approx_diversity_in_neighborhood_q25,approx_diversity_in_neighborhood_q50,approx_diversity_in_neighborhood_q75,approx_diversity_in_neighborhood_q1,approx_diversity_in_neighborhood_minmax,window_id,window_source,window_rows
wilt,lin,org,0.5,968,2,21.938144329896907,1.0,11.0,28.5,32.0,32.0,31.0,0.2896302375144927,0.1207264170680763,0.23118373472214251,0.2761495868818892,0.34759467626281376,0.5150101231806005,0.39428370611252417,0.9484536082474226,0.0,1.0,1.0,1.0,1.0,1.0,0.9467946710676978,0.71875,0.90625,1.0,1.0,1.0,0.28125,0.9149301604309923,0.09375,0.90625,1.0,1.0,1.0,0.90625,0.9467946710676978,0.71875,0.90625,1.0,1.0,1.0,0.28125,0.22288503889147415,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.4488644887230295,0.8571484374283717,0.8571484373870657,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_0,diagnostic_window,194.0
wilt,lin,org,0.5,968,2,22.190721649484537,1.0,12.25,29.5,32.0,32.0,31.0,0.2946809393551501,0.1127597684234333,0.23411646646934342,0.2856101568439644,0.34778031906435525,0.5734882206365766,0.4607284522131433,0.9226804123711341,0.0,1.0,1.0,1.0,1.0,1.0,0.9390234911533644,0.6666666666666666,0.90625,0.96875,1.0,1.0,0.33333333333333337,0.8883224796038722,0.0625,0.90625,0.96875,1.0,1.0,0.9375,0.9390234911533644,0.6666666666666666,0.90625,0.96875,1.0,1.0,0.33333333333333337,0.2513766961060404,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.4488644887230295,0.9182958340544894,0.9182958340131835,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_1,diagnostic_window,194.0
wilt,lin,org,0.5,968,2,24.072164948453608,1.0,15.0,32.0,32.0,32.0,31.0,0.29755802180322577,0.0670940873676863,0.2434653827065406,0.2855491987530673,0.34758547463996936,0.5900787608904458,0.5229846735227595,0.9329896907216495,0.0,1.0,1.0,1.0,1.0,1.0,0.9316986132142596,0.5,0.90625,0.96875,1.0,1.0,0.5,0.8915139053104797,0.0625,0.9,0.96875,1.0,1.0,0.9375,0.9316986132142596,0.5,0.90625,0.96875,1.0,1.0,0.5,0.2794436972726439,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.4488644887230295,1.0,0.999999999958694,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_2,diagnostic_window,194.0
wilt,lin,org,0.5,968,2,23.626943005181346,1.0,15.0,32.0,32.0,32.0,31.0,0.2987779546754319,0.0878595456022187,0.2410073649700494,0.2914609029514751,0.3591607453988381,0.5648049086986329,0.47694536309641417,0.9533678756476683,0.0,1.0,1.0,1.0,1.0,1.0,0.9269015252058885,0.6,0.8888888888888888,0.9523809523809524,1.0,1.0,0.4,0.896105248943291,0.03125,0.875,0.9473684210526316,1.0,1.0,0.96875,0.9269015252058885,0.6,0.8888888888888888,0.9523809523809524,1.0,1.0,0.4,0.29711102802823264,4.1305960435927445e-11,4.1305960435927445e-11,0.2761954276479391,0.5032583347756457,0.9709505944546688,0.9709505944133628,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_3,diagnostic_window,193.0
wilt,lin,org,0.5,968,2,22.072538860103627,1.0,12.0,29.0,32.0,32.0,31.0,0.2925998481861657,0.0645033087912344,0.2286217468520787,0.2744202136100194,0.3562326020327582,0.5347699001814942,0.4702665913902598,0.9585492227979274,0.0,1.0,1.0,1.0,1.0,1.0,0.9510344274148937,0.6875,0.92,0.96875,1.0,1.0,0.3125,0.9208316790481446,0.03125,0.90625,0.96875,1.0,1.0,0.96875,0.9510344274148937,0.6875,0.92,0.96875,1.0,1.0,0.3125,0.2162370701519369,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.4021791902022729,0.8960382325345574,0.8960382324932514,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_4,diagnostic_window,193.0
wilt,lin,zoo,0.5,968,2,2.515463917525773,1.0,1.0,1.0,1.0,32.0,31.0,0.803425479582,0.2611223592850211,0.8234085720293469,0.8379482999943724,0.848947305861304,0.8822867816523753,0.6211644223673543,0.9484536082474226,0.0,1.0,1.0,1.0,1.0,1.0,0.9386126676894868,0.0,1.0,1.0,1.0,1.0,1.0,0.9067481570527812,0.0,1.0,1.0,1.0,1.0,1.0,0.9386126676894868,0.0,1.0,1.0,1.0,1.0,1.0,0.03519101549515495,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.8571484374283717,0.8571484373870657,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_0,diagnostic_window,194.0
wilt,lin,zoo,0.5,968,2,3.2010309278350517,1.0,1.0,1.0,1.0,32.0,31.0,0.7866222002760996,0.2577291447967063,0.7719901384577783,0.8364773339389444,0.8472288013185675,0.9045166747617102,0.6467875299650039,0.9226804123711341,0.0,1.0,1.0,1.0,1.0,1.0,0.919358237733509,0.0,1.0,1.0,1.0,1.0,1.0,0.869301556080924,0.0,1.0,1.0,1.0,1.0,1.0,0.919358237733509,0.0,1.0,1.0,1.0,1.0,1.0,0.049755304760533116,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.8571484374283717,0.8571484373870657,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_1,diagnostic_window,194.0
wilt,lin,zoo,0.5,968,2,2.711340206185567,1.0,1.0,1.0,1.0,32.0,31.0,0.7950121011902923,0.2375637948594118,0.7839858803105704,0.8382912830508289,0.8492242855792336,0.8846729685062349,0.6471091736468231,0.9329896907216495,0.0,1.0,1.0,1.0,1.0,1.0,0.9197379725085911,0.0,1.0,1.0,1.0,1.0,1.0,0.8792310996563574,0.0,1.0,1.0,1.0,1.0,1.0,0.9197379725085911,0.0,1.0,1.0,1.0,1.0,1.0,0.04384115174464807,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,1.0,0.999999999958694,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_2,diagnostic_window,194.0
wilt,lin,zoo,0.5,968,2,2.238341968911917,1.0,1.0,1.0,1.0,32.0,31.0,0.8006804136950394,0.2395310902118307,0.7744742730062569,0.8369766957761909,0.8494507835377109,0.8891328058741772,0.6496017156623465,0.9533678756476683,0.0,1.0,1.0,1.0,1.0,1.0,0.914361868701247,0.0,1.0,1.0,1.0,1.0,1.0,0.8835655924386494,0.0,1.0,1.0,1.0,1.0,1.0,0.914361868701247,0.0,1.0,1.0,1.0,1.0,1.0,0.027757745327636175,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.9283620723948678,0.9283620723535618,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_3,diagnostic_window,193.0
wilt,lin,zoo,0.5,968,2,2.2020725388601035,1.0,1.0,1.0,1.0,32.0,31.0,0.7992565050033361,0.227339489043282,0.770183369985659,0.8361054543668253,0.8461417156548448,0.8820347446149667,0.6546952555716847,0.9585492227979274,0.0,1.0,1.0,1.0,1.0,1.0,0.9265327213336338,0.0,1.0,1.0,1.0,1.0,1.0,0.8973014755575579,0.0,1.0,1.0,1.0,1.0,1.0,0.9265327213336338,0.0,1.0,1.0,1.0,1.0,1.0,0.023902470384121605,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.7578784625383954,0.7578784624970895,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_4,diagnostic_window,193.0
wilt,nn,bim,0.0856516976998904,968,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01894713970178925,4.130580026464068e-11,0.0196563909190266,0.0196563909190266,0.0196563909190266,0.0196563909190266,0.0196563908777208,0.7577319587628866,0.0,1.0,1.0,1.0,1.0,1.0,0.2422680412371134,0.0,0.0,0.0,0.0,1.0,1.0,0.7628865979381443,0.0,1.0,1.0,1.0,1.0,1.0,0.9948453608247423,0.0,1.0,1.0,1.0,1.0,1.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_0,diagnostic_window,194.0
wilt,nn,bim,0.0856516976998904,968,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.018237888484551906,4.130580026464068e-11,0.0196563909190266,0.0196563909190266,0.0196563909190266,0.0196563909190266,0.0196563908777208,0.6804123711340206,0.0,0.0,1.0,1.0,1.0,1.0,0.3247422680412371,0.0,0.0,0.0,1.0,1.0,1.0,0.6701030927835051,0.0,0.0,1.0,1.0,1.0,1.0,0.9896907216494846,0.0,1.0,1.0,1.0,1.0,1.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_1,diagnostic_window,194.0
wilt,nn,bim,0.0856516976998904,968,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.018339210087014383,4.130580026464068e-11,0.0196563909190266,0.0196563909190266,0.0196563909190266,0.0196563909190266,0.0196563908777208,0.7319587628865979,0.0,0.0,1.0,1.0,1.0,1.0,0.27835051546391754,0.0,0.0,0.0,1.0,1.0,1.0,0.7216494845360825,0.0,0.0,1.0,1.0,1.0,1.0,0.9896907216494846,0.0,1.0,1.0,1.0,1.0,1.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_2,diagnostic_window,194.0
wilt,nn,bim,0.0856516976998904,968,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01853607848558137,4.130580026464068e-11,0.0196563909190266,0.0196563909190266,0.0196563909190266,0.0196563909190266,0.0196563908777208,0.7772020725388601,0.0,1.0,1.0,1.0,1.0,1.0,0.23316062176165803,0.0,0.0,0.0,0.0,1.0,1.0,0.7772020725388601,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_3,diagnostic_window,193.0
wilt,nn,bim,0.0856516976998904,968,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.019073499205385636,4.130580026464068e-11,0.0196563909190266,0.0196563909190266,0.0196563909190266,0.0644094172080871,0.0644094171667813,0.7564766839378239,0.0,1.0,1.0,1.0,1.0,1.0,0.2538860103626943,0.0,0.0,0.0,1.0,1.0,1.0,0.7461139896373057,0.0,0.0,1.0,1.0,1.0,1.0,0.9896373056994818,0.0,1.0,1.0,1.0,1.0,1.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_4,diagnostic_window,193.0
wilt,nn,fgm,0.0649507119386637,968,2,1.1597938144329898,1.0,1.0,1.0,1.0,32.0,31.0,0.013710379316392306,4.130580026464068e-11,0.0127502205274089,0.0127502205274089,0.0127502205274089,0.1110618856614746,0.11106188562016879,0.9489368556701031,0.0,1.0,1.0,1.0,1.0,1.0,0.062338917525773196,0.0,0.0,0.0,0.0,1.0,1.0,0.9437822164948454,0.0,1.0,1.0,1.0,1.0,1.0,0.9845360824742269,0.0,1.0,1.0,1.0,1.0,1.0,0.0023137345190468034,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.4488644887230295,0.4488644886817235,0.0023137345190468034,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.4488644887230295,0.4488644886817235,window_0,diagnostic_window,194.0
wilt,nn,fgm,0.0649507119386637,968,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.014512738041198616,4.130580026464068e-11,0.0127502205274089,0.0127502205274089,0.0127502205274089,0.2066669307419,0.20666693070059422,0.9226804123711341,0.0,1.0,1.0,1.0,1.0,1.0,0.1134020618556701,0.0,0.0,0.0,0.0,1.0,1.0,0.9020618556701031,0.0,1.0,1.0,1.0,1.0,1.0,0.979381443298969,0.0,1.0,1.0,1.0,1.0,1.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_1,diagnostic_window,194.0
wilt,nn,fgm,0.0649507119386637,968,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025065839277391345,4.130580026464068e-11,0.0127502205274089,0.0127502205274089,0.0127502205274089,0.8756378014237286,0.8756378013824228,0.9278350515463918,0.0,1.0,1.0,1.0,1.0,1.0,0.12371134020618557,0.0,0.0,0.0,0.0,1.0,1.0,0.8969072164948454,0.0,1.0,1.0,1.0,1.0,1.0,0.9690721649484536,0.0,1.0,1.0,1.0,1.0,1.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_2,diagnostic_window,194.0
wilt,nn,fgm,0.0649507119386637,968,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.017098974834032544,4.130580026464068e-11,0.0127502205274089,0.0127502205274089,0.0127502205274089,0.2615382062967984,0.2615382062554926,0.9533678756476683,0.0,1.0,1.0,1.0,1.0,1.0,0.08290155440414508,0.0,0.0,0.0,0.0,1.0,1.0,0.9430051813471503,0.0,1.0,1.0,1.0,1.0,1.0,0.9896373056994818,0.0,1.0,1.0,1.0,1.0,1.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_3,diagnostic_window,193.0
wilt,nn,fgm,0.0649507119386637,968,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.02066523482752542,4.130580026464068e-11,0.0127502205274089,0.0127502205274089,0.0127502205274089,0.356155592747853,0.35615559270654723,0.9585492227979274,0.0,1.0,1.0,1.0,1.0,1.0,0.08808290155440414,0.0,0.0,0.0,0.0,1.0,1.0,0.9222797927461139,0.0,1.0,1.0,1.0,1.0,1.0,0.9637305699481865,0.0,1.0,1.0,1.0,1.0,1.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_4,diagnostic_window,193.0
wilt,nn,org,0.9069003285870756,968,2,21.938144329896907,1.0,11.0,28.5,32.0,32.0,31.0,0.03198267121349101,4.130580026464068e-11,3.922545267833337e-05,0.00047833218502915003,0.0034118732744826,0.968446445318296,0.9684464452769902,0.9173752692648282,0.03125,0.9285714285714286,1.0,1.0,1.0,0.96875,0.9264094062258919,0.09375,0.90625,1.0,1.0,1.0,0.90625,0.9149301604309923,0.09375,0.90625,1.0,1.0,1.0,0.90625,0.9851744852383868,0.875,0.96875,1.0,1.0,1.0,0.125,0.22288503889147415,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.4488644887230295,0.8571484374283717,0.8571484373870657,0.2094414277063222,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.3558609554547519,0.8960382325345574,0.8960382324932514,window_0,diagnostic_window,194.0
wilt,nn,org,0.9069003285870756,968,2,22.190721649484537,1.0,12.25,29.5,32.0,32.0,31.0,0.04104518300268117,4.130580026464068e-11,4.222725777290594e-05,0.0006613759086627001,0.005919262436546125,0.9978280835331216,0.9978280834918157,0.8922207207588996,0.03125,0.90625,0.96875,1.0,1.0,0.96875,0.9016693131826644,0.0625,0.90625,0.96875,1.0,1.0,0.9375,0.8883224796038722,0.0625,0.90625,0.96875,1.0,1.0,0.9375,0.9816022644485709,0.6666666666666666,0.96875,1.0,1.0,1.0,0.33333333333333337,0.2513766961060404,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.4488644887230295,0.9182958340544894,0.9182958340131835,0.2310460466010267,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.40817352863503925,0.9182958340544894,0.9182958340131835,window_1,diagnostic_window,194.0
wilt,nn,org,0.9069003285870756,968,2,24.072164948453608,1.0,15.0,32.0,32.0,32.0,31.0,0.04399591065642117,4.130580026464068e-11,6.427632934743406e-05,0.00111786707301555,0.007876818936330675,0.984473247421188,0.9844732473798822,0.8958870998037579,0.03125,0.90625,0.96875,1.0,1.0,0.96875,0.8921582352073869,0.0625,0.8867647058823529,0.96875,1.0,1.0,0.9375,0.8915139053104797,0.0625,0.9,0.96875,1.0,1.0,0.9375,0.9803914984651074,0.875,0.96875,1.0,1.0,1.0,0.125,0.2794436972726439,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.4488644887230295,1.0,0.999999999958694,0.257549243034601,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.4488644887230295,0.954434002924965,0.9544340028836591,window_2,diagnostic_window,194.0
wilt,nn,org,0.9069003285870756,968,2,23.626943005181346,1.0,15.0,32.0,32.0,32.0,31.0,0.037396424106258305,4.130580026464068e-11,8.111999113051718e-05,0.0010503480525527,0.0069384778348926,0.9999433952400676,0.9999433951987617,0.9019276875307105,0.03125,0.9,0.96875,1.0,1.0,0.96875,0.8922192385805968,0.03125,0.875,0.9473684210526316,1.0,1.0,0.96875,0.896105248943291,0.03125,0.875,0.9473684210526316,1.0,1.0,0.96875,0.9807517021213528,0.8,0.96875,1.0,1.0,1.0,0.19999999999999996,0.29711102802823264,4.1305960435927445e-11,4.1305960435927445e-11,0.2761954276479391,0.5032583347756457,0.9709505944546688,0.9709505944133628,0.2731768924153721,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.4488644887230295,0.9709505944546688,0.9709505944133628,window_3,diagnostic_window,193.0
wilt,nn,org,0.9069003285870756,968,2,22.072538860103627,1.0,12.0,29.0,32.0,32.0,31.0,0.034573485193931455,4.130580026464068e-11,2.784958209182031e-05,0.0007482969875873,0.0057753663985269,0.9797137399238488,0.979713739882543,0.9237360028375767,0.03125,0.925925925925926,0.96875,1.0,1.0,0.96875,0.9208316790481446,0.03125,0.90625,0.96875,1.0,1.0,0.96875,0.9208316790481446,0.03125,0.90625,0.96875,1.0,1.0,0.96875,0.9883740318023949,0.875,1.0,1.0,1.0,1.0,0.125,0.2162370701519369,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.4021791902022729,0.8960382325345574,0.8960382324932514,0.209564744760376,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.3712323266408757,0.8960382325345574,0.8960382324932514,window_4,diagnostic_window,193.0
wilt,nn,pgd,0.1795180722891566,968,2,1.0618556701030928,1.0,1.0,1.0,1.0,6.0,5.0,0.00039017857836283416,4.130580026464068e-11,4.130580026464068e-11,1.3889351346532643e-05,2.2718481514436778e-05,0.052695251454374,0.0526952514130682,0.9484536082474226,0.0,1.0,1.0,1.0,1.0,1.0,0.33934707903780076,0.0,0.0,0.0,1.0,1.0,1.0,0.9475945017182131,0.0,1.0,1.0,1.0,1.0,1.0,0.9991408934707904,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666663,0.003350631080517549,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.6500224216483541,0.6500224216070482,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_0,diagnostic_window,194.0
wilt,nn,pgd,0.1795180722891566,968,2,1.0257731958762886,1.0,1.0,1.0,1.0,6.0,5.0,0.00014632167591152376,4.130580026464068e-11,4.130580026464068e-11,1.3510958774471097e-05,2.2452901541760182e-05,0.0144547364087502,0.014454736367444399,0.9226804123711341,0.0,1.0,1.0,1.0,1.0,1.0,0.32989690721649484,0.0,0.0,0.0,1.0,1.0,1.0,0.9175257731958762,0.0,1.0,1.0,1.0,1.0,1.0,0.9948453608247423,0.0,1.0,1.0,1.0,1.0,1.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_1,diagnostic_window,194.0
wilt,nn,pgd,0.1795180722891566,968,2,1.0154639175257731,1.0,1.0,1.0,1.0,3.0,2.0,0.00022132959867582377,4.130580026464068e-11,4.130580026464068e-11,1.2989541095364096e-05,2.3368345546386532e-05,0.0262488783769656,0.026248878335659802,0.9329896907216495,0.0,1.0,1.0,1.0,1.0,1.0,0.422680412371134,0.0,0.0,0.0,1.0,1.0,1.0,0.9329896907216495,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592744e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_2,diagnostic_window,194.0
wilt,nn,pgd,0.1795180722891566,968,2,1.067357512953368,1.0,1.0,1.0,1.0,10.0,9.0,0.0010822693352622987,4.130580026464068e-11,4.130580026464068e-11,1.450291170829382e-05,2.260496585918953e-05,0.1718806393706292,0.1718806393293234,0.9533678756476683,0.0,1.0,1.0,1.0,1.0,1.0,0.31088082901554404,0.0,0.0,0.0,1.0,1.0,1.0,0.9481865284974094,0.0,1.0,1.0,1.0,1.0,1.0,0.9948186528497409,0.0,1.0,1.0,1.0,1.0,1.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_3,diagnostic_window,193.0
wilt,nn,pgd,0.1795180722891566,968,2,1.072538860103627,1.0,1.0,1.0,1.0,15.0,14.0,9.238809091582425e-05,4.130580026464068e-11,4.130580026464068e-11,1.401527352899764e-05,2.31115438760782e-05,0.012268664777052,0.012268664735746199,0.9585492227979274,0.0,1.0,1.0,1.0,1.0,1.0,0.29015544041450775,0.0,0.0,0.0,1.0,1.0,1.0,0.9585492227979274,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,4.130596043592743e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.0,window_4,diagnostic_window,193.0
wilt,svm,hsj,0.1351588170865279,968,2,21.721649484536083,1.0,11.0,28.0,32.0,32.0,31.0,0.5852813131466023,2.469619394595959e-06,0.38859033604112214,0.6890146215052347,0.8435595962252395,1.0,0.9999975303806055,0.8910893130804027,0.0,0.8839869281045751,0.96875,1.0,1.0,1.0,0.25800998388902685,0.0,0.0,0.0625,0.28125,1.0,1.0,0.9115007740964048,0.03125,0.90625,1.0,1.0,1.0,0.96875,0.9712374983609169,0.0,0.96875,1.0,1.0,1.0,1.0,0.23063422635984365,4.1305960435927445e-11,4.1305960435927445e-11,4.1305960435927445e-11,0.4488644887230295,0.8571484374283717,0.8571484373870657,0.2835190233785025,4.1305960435927445e-11,4.1305960435927445e-11,0.2006223243127146,0.4537163391869449,0.9852281360342516,0.9852281359929457,window_0,diagnostic_window,194.0
